ubigeo,department,province,district,idh,monetary_poverty,life_expectancy,complete_secondary_education,years_education,family_income,number_hh,hh_1_nib_or_more,hh_inadequate_characteristics,overcrowded_housing,hh_wo_bathrooms,hh_children_not_attending_school,hh_high_economic_dependence
020204,ANCASH,AIJA,LA MERCED,0.289251788,0.39637681,59.00361882,0.382113821,5.7948,356.0491105,523,95,3,31,58,3,19
020205,ANCASH,AIJA,SUCCHA,0.411002865,0.2304721,63.17981116,0.435897436,6.5374,740.262729,267,84,1,14,78,0,1
020301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,0.422396822,0.25153086,68.29299892,0.592274678,7.1576,579.6404282,914,361,8,58,303,7,51
020302,ANCASH,ANTONIO RAYMONDI,ACZO,0.325210307,0.48338683,71.00993654,0.467153285,6.1202,328.2729365,568,129,2,26,69,5,35
020303,ANCASH,ANTONIO RAYMONDI,CHACCHO,0.306869363,0.44632847,67.08399396,0.373913043,5.685,352.5229893,420,217,0,30,193,6,41
020304,ANCASH,ANTONIO RAYMONDI,CHINGAS,0.381821979,0.3188595,71.46057932,0.389830508,6.6829,518.9869731,566,187,4,31,142,5,37
020305,ANCASH,ANTONIO RAYMONDI,MIRGAS,0.255554714,0.53281578,74.23765097,0.367892977,4.0456,242.8450869,1140,539,1,47,450,23,109
020306,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,0.214275079,0.40071387,73.80579588,0.326530612,4.5641,153.2543466,319,58,1,14,21,2,30
020401,ANCASH,ASUNCION,CHACAS,0.425318088,0.30403907,69.82402415,0.520618557,6.017,680.6266347,1342,311,13,85,158,18,83
020402,ANCASH,ASUNCION,ACOCHACA,0.313557544,0.37911803,72.25018024,0.446700508,4.2148,385.1158999,1017,229,1,40,135,5,69
020501,ANCASH,BOLOGNESI,CHIQUIAN,0.495498743,0.17422242,69.11061098,0.584615385,8.4894,812.2634404,1142,186,16,80,94,9,17
020502,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,0.416227785,0.2273741,66.4905966,0.5,9.7191,521.7802567,122,35,1,5,31,1,0
020503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,0.369394304,0.42121181,77.34423454,0.578125,5.5442,399.7738373,361,147,9,20,134,4,11
020504,ANCASH,BOLOGNESI,AQUIA,0.424610403,0.28459053,69.64382751,0.431372549,5.9603,748.4018613,632,191,33,41,134,9,23
020505,ANCASH,BOLOGNESI,CAJACAY,0.453731661,0.22052934,66.3328279,0.582608696,7.0927,752.2777529,590,222,30,62,152,13,12
020506,ANCASH,BOLOGNESI,CANIS,0.433429197,0.3331055,69.00416134,0.727272727,7.4426,544.0785583,113,25,2,9,15,0,0
020507,ANCASH,BOLOGNESI,COLQUIOC,0.536876251,0.13461006,68.13605958,0.708609272,8.0847,982.4335622,566,144,16,66,68,4,12
020508,ANCASH,BOLOGNESI,HUALLANCA,0.430444726,0.28567574,65.7510011,0.425182482,6.9958,768.858526,1650,537,66,183,295,29,82
020509,ANCASH,BOLOGNESI,HUASTA,0.364531282,0.36252914,65.90342502,0.446808511,5.8997,522.663582,514,154,47,27,109,7,11
020510,ANCASH,BOLOGNESI,HUAYLLACAYAN,0.359466405,0.46825821,77.84298903,0.670454545,5.9285,329.4551003,431,210,8,22,183,9,5
020511,ANCASH,BOLOGNESI,LA PRIMAVERA,0.348073961,0.37535376,70.59399808,0.692307692,7.1078,303.913386,165,123,12,18,120,2,1
020512,ANCASH,BOLOGNESI,MANGAS,0.375625808,0.3331055,70.9257496,0.583333333,6.4998,423.440297,175,129,2,22,122,0,1
020513,ANCASH,BOLOGNESI,PACLLON,0.423172966,0.2273741,72.39783904,0.257575758,7.3162,782.5410651,320,78,18,14,60,0,2
020514,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,0.38704766,0.2273741,64.68293837,0.769230769,7.5897,420.8739922,149,103,1,18,99,1,5
020515,ANCASH,BOLOGNESI,TICLLOS,0.391502046,0.35985119,70.1782993,0.526315789,6.1931,521.828316,257,129,6,19,121,3,1
020601,ANCASH,CARHUAZ,CARHUAZ,0.433515715,0.25341305,77.67497299,0.603186646,5.648,600.8211418,4338,1294,44,270,865,81,266
020602,ANCASH,CARHUAZ,ACOPAMPA,0.470526981,0.2614765,83.15802,0.650273224,6.0765,633.6378267,771,171,4,46,98,17,36
020603,ANCASH,CARHUAZ,AMASHCA,0.288576513,0.3663522,90.27008032,0.522522523,3.3706,261.5144128,508,204,4,34,170,0,19
020604,ANCASH,CARHUAZ,ANTA,0.380349912,0.46097252,78.51295489,0.578680203,4.8704,464.9189448,766,243,2,60,181,9,42
020605,ANCASH,CARHUAZ,ATAQUERO,0.245786821,0.41993193,79.11760008,0.451851852,3.7101,199.5976046,474,87,2,10,71,5,4
020606,ANCASH,CARHUAZ,MARCARA,0.434335217,0.24508283,88.74512262,0.625160462,4.6434,572.311068,2720,745,2,97,486,80,182
020607,ANCASH,CARHUAZ,PARIAHUANCA,0.412531206,0.2614765,86.71936452,0.676470588,5.3004,446.9817923,430,141,5,41,91,3,31
020608,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,0.245564556,0.59511489,89.8198264,0.481981982,2.9388,206.8550898,711,151,4,57,29,24,62
020609,ANCASH,CARHUAZ,SHILLA,0.250197226,0.2614765,95.64029033,0.478672986,2.9832,199.194575,948,197,1,56,108,8,40
020610,ANCASH,CARHUAZ,TINCO,0.457339483,0.34544772,81.81525536,0.691780822,6.3194,565.6874572,974,181,14,75,57,9,55
020611,ANCASH,CARHUAZ,YUNGAR,0.401064118,0.34352941,82.23861998,0.52360515,5.4402,489.9881036,852,155,2,50,75,8,46
020701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,0.340494303,0.35243619,76.37523548,0.382923674,4.4797,457.7551163,3133,1422,9,168,1161,34,292
020702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,0.226823521,0.5317466,80.39785912,0.236734694,4.3515,186.0618815,886,328,4,45,221,20,102
020703,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,0.28046571,0.46599182,75.97074943,0.357827476,4.1878,295.9725485,1289,806,14,93,680,47,169
020801,ANCASH,CASMA,CASMA,0.550977551,0.16666532,78.74053271,0.646622123,8.173,889.5054833,10649,3544,3003,442,231,133,189
020802,ANCASH,CASMA,BUENA VISTA ALTA,0.497319517,0.2424014,85.5747447,0.446808511,5.325,936.7517286,1540,632,512,80,68,16,41
020803,ANCASH,CASMA,COMANDANTE NOEL,0.496818349,0.13944203,77.39345687,0.556390977,6.5766,835.1634296,640,223,131,23,93,7,11
020804,ANCASH,CASMA,YAUTAN,0.446899529,0.2424014,83.47836234,0.511589404,5.6684,639.6727232,2410,707,394,120,264,47,117
020901,ANCASH,CORONGO,CORONGO,0.364630484,0.40723428,68.71092346,0.225352113,5.9219,676.3598145,485,90,3,18,53,5,20
020902,ANCASH,CORONGO,ACO,0.389001601,0.44305189,73.2652409,0.5,5.0278,570.0492066,128,33,1,11,18,1,6
020903,ANCASH,CORONGO,BAMBAS,0.30486805,0.61961049,69.50649922,0.416666667,5.0888,338.1178701,132,59,1,7,54,0,2
020904,ANCASH,CORONGO,CUSCA,0.332388883,0.36098091,72.30449252,0.524017467,5.4317,348.6328626,671,269,0,32,220,18,36
020905,ANCASH,CORONGO,LA PAMPA,0.416950558,0.32886792,70.0577197,0.476190476,6.6628,624.2007064,323,92,1,21,70,2,13
020906,ANCASH,CORONGO,YANAC,0.325541155,0.52413249,72.82580045,0.391304348,5.0878,389.4522746,220,64,0,19,35,1,15
020907,ANCASH,CORONGO,YUPAN,0.442919316,0.50872416,72.02439107,0.351351351,7.8657,740.4264677,144,26,0,11,10,2,4
021001,ANCASH,HUARI,HUARI,0.464386248,0.24245806,75.45839877,0.490066225,7.3561,705.3544842,2680,582,22,161,289,39,165
021002,ANCASH,HUARI,ANRA,0.26584029,0.41566079,70.06261382,0.224719101,4.8158,317.2520548,431,148,1,24,89,2,57
021003,ANCASH,HUARI,CAJAY,0.329089395,0.46527698,78.3148962,0.613168724,4.0057,355.3629024,748,372,4,58,303,19,77
021004,ANCASH,HUARI,CHAVIN DE HUANTAR,0.352227302,0.29431013,77.18898398,0.453821656,4.4774,458.3536545,2469,1037,21,282,722,70,225
021005,ANCASH,HUARI,HUACACHI,0.326411938,0.36309609,77.51398426,0.37593985,4.9836,372.3782235,511,253,9,44,208,15,44
021006,ANCASH,HUARI,HUACCHIS,0.313835711,0.34246844,72.63800737,0.25,5.397,416.3516367,455,95,0,20,53,2,32
021007,ANCASH,HUARI,HUACHIS,0.351926769,0.2847654,79.06042818,0.391304348,5.2398,422.3163584,1022,319,15,78,197,19,78
021008,ANCASH,HUARI,HUANTAR,0.385792933,0.33146911,79.15533777,0.693617021,5.1156,424.6663872,856,271,3,61,188,16,42
021009,ANCASH,HUARI,MASIN,0.347136915,0.2847654,80.49370351,0.213333333,5.4198,513.0786912,494,153,4,28,119,2,18
021010,ANCASH,HUARI,PAUCAS,0.392704529,0.304447,73.65210459,0.351648352,6.1933,593.1600146,495,146,2,32,92,15,18
021011,ANCASH,HUARI,PONTO,0.302034834,0.4041345,74.28176458,0.472972973,4.8374,294.9728774,772,419,22,79,358,31,60
021012,ANCASH,HUARI,RAHUAPAMPA,0.47314582,0.304447,76.99895756,0.447368421,8.3057,700.4616796,197,65,1,13,50,2,9
021013,ANCASH,HUARI,RAPAYAN,0.274979774,0.35258642,70.31216952,0.278350515,5.8075,277.1402355,422,133,3,30,78,14,21
021014,ANCASH,HUARI,SAN MARCOS,0.551176969,0.24785192,76.14822287,0.619450317,8.0276,963.9479684,3679,1047,98,405,348,121,294
021015,ANCASH,HUARI,SAN PEDRO DE CHANA,0.296474867,0.4053261,76.6242873,0.331578947,5.7233,281.6622514,685,160,10,52,80,30,45
021016,ANCASH,HUARI,UCO,0.353945533,0.40094571,74.95523633,0.527272727,6.3931,352.884996,398,118,1,21,92,4,22
021101,ANCASH,HUARMEY,HUARMEY,0.562321358,0.13929274,80.71173952,0.670731707,8.6843,862.7802337,7707,2955,2403,417,565,136,98
021102,ANCASH,HUARMEY,COCHAPETI,0.268641779,0.41711712,81.74979426,0.540540541,5.9832,161.6194047,296,205,17,19,197,7,1
021103,ANCASH,HUARMEY,CULEBRAS,0.517729166,0.13840706,78.05692525,0.53164557,6.688,939.2769592,983,348,231,28,185,19,20
021104,ANCASH,HUARMEY,HUAYAN,0.427131059,0.19663807,78.96572957,0.415384615,7.0014,582.5104615,297,79,7,5,69,1,1
021105,ANCASH,HUARMEY,MALVAS,0.429975945,0.25757746,76.08545945,0.510204082,7.2707,554.1036787,275,122,15,14,100,5,1
021201,ANCASH,HUAYLAS,CARAZ,0.482893706,0.24847898,81.86172121,0.490167158,6.841,737.1283759,6862,1236,43,495,437,130,349
021202,ANCASH,HUAYLAS,HUALLANCA,0.520299979,0.43176707,78.5369732,0.474576271,7.4261,932.3528021,336,49,5,16,24,5,4
021203,ANCASH,HUAYLAS,HUATA,0.288770961,0.53980655,79.81720297,0.484536082,4.3448,255.4784464,399,123,2,38,67,20,24
021204,ANCASH,HUAYLAS,HUAYLAS,0.374314464,0.30338104,74.75167396,0.387931034,5.6792,513.9234776,646,115,15,30,65,8,18
021205,ANCASH,HUAYLAS,MATO,0.353850053,0.40957408,87.13146989,0.359281437,4.2938,454.865618,593,93,1,30,30,5,39
021206,ANCASH,HUAYLAS,PAMPAROMAS,0.273107898,0.44672571,84.55656453,0.299689441,3.2195,327.2685387,2064,456,8,84,128,83,227
021207,ANCASH,HUAYLAS,PUEBLO LIBRE,0.30877222,0.49106572,89.60853327,0.330097087,2.8622,463.8576176,1902,741,4,83,456,40,272
021208,ANCASH,HUAYLAS,SANTA CRUZ,0.244181726,0.52231081,85.03120373,0.341107872,3.322,222.5951358,1251,395,11,60,274,29,80
021209,ANCASH,HUAYLAS,SANTO TORIBIO,0.332896473,0.48920942,78.69321213,0.4625,5.3756,332.7763556,367,81,2,18,52,2,17
021210,ANCASH,HUAYLAS,YURACMARCA,0.291047637,0.54506004,78.98916573,0.3125,4.9795,290.325115,590,156,12,22,87,8,51
021301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,0.433994543,0.31635651,66.06674905,0.538461538,7.6588,659.5872998,915,413,0,34,386,12,49
021302,ANCASH,MARISCAL LUZURIAGA,CASCA,0.173833477,0.58036169,74.37152604,0.448717949,3.7858,97.81763313,1182,986,3,312,889,32,127
021303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,0.275059475,0.50877294,70.32214981,0.475,4.2239,273.4940346,336,128,0,35,54,31,52
021304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,0.187040337,0.64538085,69.22594524,0.308943089,3.6674,143.5633245,565,260,1,61,147,13,118
021305,ANCASH,MARISCAL LUZURIAGA,LLAMA,0.2382397,0.45681818,65.74196851,0.291666667,5.3969,215.5947656,336,252,1,15,240,1,29
021306,ANCASH,MARISCAL LUZURIAGA,LLUMPA,0.215347228,0.55002729,77.55019446,0.298,3.1805,200.1313529,1604,634,6,60,316,59,288
021307,ANCASH,MARISCAL LUZURIAGA,LUCMA,0.240655211,0.52653734,77.72738725,0.382899628,4.0175,194.8775989,894,304,1,76,175,7,110
021308,ANCASH,MARISCAL LUZURIAGA,MUSGA,0.375481781,0.52200894,66.52128203,0.541176471,7.1114,454.1160015,301,217,1,20,212,8,25
021401,ANCASH,OCROS,OCROS,0.491772553,0.17105698,78.78485976,0.509803922,7.6203,750.4361706,429,160,23,31,135,0,6
021402,ANCASH,OCROS,ACAS,0.463458599,0.2806648,84.21421635,0.707317073,7.4001,505.7759103,225,160,7,20,152,4,4
021403,ANCASH,OCROS,CAJAMARQUILLA,0.390849633,0.3449565,83.43917492,0.642857143,6.2165,372.9411208,117,61,0,6,58,2,1
021404,ANCASH,OCROS,CARHUAPAMPA,0.409677009,0.3449565,81.28300588,0.565217391,6.5724,449.5564359,203,63,11,8,52,1,2
021405,ANCASH,OCROS,COCHAS,0.532646616,0.2349801,81.93926631,0.539473684,6.4956,964.3671489,476,255,152,32,164,4,8
021406,ANCASH,OCROS,CONGAS,0.362793982,0.2806648,75.06469729,0.594936709,6.6437,348.1388642,440,280,18,31,262,1,8
021407,ANCASH,OCROS,LLIPA,0.531685741,0.2349801,84.53178013,0.894736842,6.5291,719.0559245,116,64,39,5,44,0,0
021408,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,0.498398185,0.3449565,82.65074999,0.56097561,6.2472,792.7421085,194,146,6,7,141,3,3
021409,ANCASH,OCROS,SAN PEDRO,0.46977608,0.2806648,78.09712528,0.677419355,7.127,607.8539169,259,174,86,16,124,0,7
021410,ANCASH,OCROS,SANTIAGO DE CHILCAS,0.502688405,0.3995614,82.17840549,0.53125,6.4649,821.5136578,158,100,12,13,93,0,4
021501,ANCASH,PALLASCA,CABANA,0.390290107,0.32465266,59.36224795,0.455696203,7.0571,657.9921616,696,132,3,38,77,7,24
021502,ANCASH,PALLASCA,BOLOGNESI,0.343465007,0.51723124,60.70049909,0.507692308,5.9737,469.5348797,277,58,3,13,36,3,17
021503,ANCASH,PALLASCA,CONCHUCOS,0.276074778,0.62678741,66.16354482,0.320247934,4.8532,323.1104285,1959,619,58,157,378,24,146
021504,ANCASH,PALLASCA,HUACASCHUQUE,0.251771421,0.68224195,61.6114362,0.583333333,4.7153,221.3008563,156,46,0,10,30,1,13
021505,ANCASH,PALLASCA,HUANDOVAL,0.364124291,0.47522474,58.21231151,0.409638554,6.797,601.2485603,293,80,7,20,58,4,7
021506,ANCASH,PALLASCA,LACABAMBA,0.33651209,0.6325463,61.60994295,0.387096774,5.6233,511.8550037,160,21,1,11,9,0,2
021507,ANCASH,PALLASCA,LLAPO,0.358969813,0.45888685,63.17101696,0.285714286,6.3578,626.846105,187,18,1,10,6,1,2
021508,ANCASH,PALLASCA,PALLASCA,0.357275539,0.57940699,64.06351621,0.59602649,5.4704,474.9075187,733,178,3,43,125,6,28
021509,ANCASH,PALLASCA,PAMPAS,0.311334432,0.45010098,62.80658248,0.421232877,5.0723,413.9122993,1238,350,49,79,228,21,63
021510,ANCASH,PALLASCA,SANTA ROSA,0.33682627,0.50658076,64.57705478,0.64556962,5.833,368.5040315,324,30,1,6,18,1,6
021511,ANCASH,PALLASCA,TAUCA,0.297893906,0.59271944,66.29014784,0.326829268,5.1647,375.2648764,789,102,5,27,45,8,32
021601,ANCASH,POMABAMBA,POMABAMBA,0.413633675,0.33104059,75.38130756,0.494411006,6.1898,566.4031769,4059,1075,25,287,505,57,388
021602,ANCASH,POMABAMBA,HUAYLLAN,0.260615656,0.49252652,76.34771258,0.32388664,4.5038,240.3094562,916,221,1,44,64,22,114
021603,ANCASH,POMABAMBA,PAROBAMBA,0.159959809,0.49471399,76.48857512,0.317427386,2.8173,112.9627921,1655,757,2,61,401,124,368
021604,ANCASH,POMABAMBA,QUINUABAMBA,0.17491674,0.63401246,71.76129222,0.347826087,2.0874,236.7416206,656,290,1,94,125,25,132
021701,ANCASH,RECUAY,RECUAY,0.444282303,0.2449413,65.10000345,0.671388102,7.215,674.232621,1361,343,12,79,226,13,58
021702,ANCASH,RECUAY,CATAC,0.435548766,0.2449413,68.50352749,0.692082111,7.5245,566.8028297,1133,251,48,119,95,15,43
021703,ANCASH,RECUAY,COTAPARACO,0.39066756,0.24544536,63.82277248,0.416666667,7.8211,575.4002623,121,24,1,6,18,1,2
021704,ANCASH,RECUAY,HUAYLLAPAMPA,0.20457215,0.39387722,67.37479676,0.452380952,4.8619,130.6745863,264,156,2,11,155,1,1
021705,ANCASH,RECUAY,LLACLLIN,0.433970954,0.2266293,64.56462024,0.746268657,6.6723,638.7716566,319,161,4,11,145,5,9
021706,ANCASH,RECUAY,MARCA,0.356477252,0.36242482,62.6226641,0.662790698,5.817,446.2625352,447,241,35,51,177,21,48
021707,ANCASH,RECUAY,PAMPAS CHICO,0.365614114,0.2266293,69.5814804,0.566666667,5.4508,459.7846971,351,123,19,27,97,8,7
021708,ANCASH,RECUAY,PARARIN,0.370222612,0.2266293,62.33766649,0.602040816,6.3356,493.3778836,510,486,58,30,483,17,9
021709,ANCASH,RECUAY,TAPACOCHA,0.25108136,0.2266293,63.51436307,0.25,5.7412,265.7537678,149,64,0,20,45,3,8
021710,ANCASH,RECUAY,TICAPAMPA,0.453529492,0.2266293,66.34474768,0.67251462,7.2892,689.4902932,768,143,18,45,88,6,19
021801,ANCASH,SANTA,CHIMBOTE,0.563547029,0.15745519,79.00596858,0.717214865,9.0123,847.0813721,54261,10509,7002,2424,339,668,1182
021802,ANCASH,SANTA,CACERES DEL PERU,0.375425558,0.44268123,77.34541581,0.418918919,4.697,546.4061671,1423,418,81,93,231,41,65
021803,ANCASH,SANTA,COISHCO,0.545503357,0.19491299,78.90010886,0.674832962,8.0908,849.6365732,4334,994,660,261,84,56,113
021804,ANCASH,SANTA,MACATE,0.295901933,0.556831,74.34616044,0.443037975,5.2887,270.3694526,988,229,17,35,158,33,30
021805,ANCASH,SANTA,MORO,0.405294834,0.20081087,76.77388739,0.472580645,5.5901,570.4901388,2500,938,694,109,147,57,120
021806,ANCASH,SANTA,NEPENA,0.538399714,0.19718336,79.60697492,0.554003724,7.1628,959.1161191,4132,856,522,124,218,74,124
021807,ANCASH,SANTA,SAMANCO,0.524214295,0.21460478,78.50807376,0.570247934,7.2148,888.879401,1494,574,527,47,112,9,23
021808,ANCASH,SANTA,SANTA,0.558990097,0.19865735,79.81907747,0.608468677,7.331,1002.992566,5189,1038,207,257,497,84,120
021809,ANCASH,SANTA,NUEVO CHIMBOTE,0.590473962,0.09905873,78.76753366,0.736707528,10.2223,891.705544,49595,18067,16687,1567,222,487,404
021901,ANCASH,SIHUAS,SIHUAS,0.503442445,0.27851744,76.04742459,0.517711172,8.6851,772.8857085,1593,345,8,107,204,14,64
021902,ANCASH,SIHUAS,ACOBAMBA,0.251936313,0.64935532,71.7908825,0.387596899,5.0993,203.4311325,416,101,3,31,37,13,31
021903,ANCASH,SIHUAS,ALFONSO UGARTE,0.317317633,0.55834331,70.8342926,0.333333333,6.6614,340.1998967,164,54,0,11,41,3,7
021904,ANCASH,SIHUAS,CASHAPAMPA,0.240922146,0.48143048,73.4784599,0.437209302,3.7646,208.4650296,824,268,3,53,149,16,99
021905,ANCASH,SIHUAS,CHINGALPO,0.265500663,0.48780244,71.55101475,0.309090909,5.2649,251.516778,263,44,2,5,19,6,20
021906,ANCASH,SIHUAS,HUAYLLABAMBA,0.28000397,0.60205834,73.96667208,0.486725664,4.491,253.3259461,1011,160,2,38,50,16,76
021907,ANCASH,SIHUAS,QUICHES,0.220778422,0.45549281,78.1224161,0.518292683,4.5939,128.8234574,683,183,3,28,88,8,75
021908,ANCASH,SIHUAS,RAGASH,0.251895212,0.59317969,71.80085871,0.351515152,4.2814,238.7970302,667,150,10,33,59,9,56
021909,ANCASH,SIHUAS,SAN JUAN,0.164020389,0.6239034,77.44709716,0.338403042,3.1842,103.5121908,1755,525,2,84,284,35,195
021910,ANCASH,SIHUAS,SICSIBAMBA,0.293522479,0.47918974,73.9565208,0.37037037,4.8206,307.1831094,499,128,1,18,81,8,37
022001,ANCASH,YUNGAY,YUNGAY,0.408254993,0.28646702,73.41365842,0.574408117,5.7716,553.6160136,5854,997,85,317,377,92,277
022002,ANCASH,YUNGAY,CASCAPARA,0.280185552,0.625019,72.58124746,0.377245509,2.6381,493.1986149,478,93,2,22,33,12,42
022003,ANCASH,YUNGAY,MANCOS,0.382627216,0.30428205,75.89987058,0.499040307,5.1635,508.4342932,2017,360,16,67,139,70,111
022004,ANCASH,YUNGAY,MATACOTO,0.270801872,0.41341772,73.69619957,0.546875,4.4425,224.0691768,387,93,3,38,28,4,32
022005,ANCASH,YUNGAY,QUILLO,0.133800877,0.59194668,76.9877498,0.189013035,2.0833,145.9734372,3207,1052,38,250,403,177,441
022006,ANCASH,YUNGAY,RANRAHIRCA,0.371254606,0.40109084,72.87016332,0.53164557,5.0759,486.4260009,806,116,6,42,29,10,38
022007,ANCASH,YUNGAY,SHUPLUY,0.232618644,0.53491018,69.48520446,0.365517241,3.2501,251.6094518,507,128,4,29,39,2,78
022008,ANCASH,YUNGAY,YANAMA,0.261178995,0.41635967,68.48811842,0.452747253,4.4489,243.4950629,1587,325,1,38,179,31,117
030101,APURIMAC,ABANCAY,ABANCAY,0.557970743,0.19900498,75.28139221,0.774713683,10.2837,786.0624853,20460,2440,153,1525,587,156,252
030102,APURIMAC,ABANCAY,CHACOCHE,0.382205981,0.39475629,62.93134596,0.698795181,5.8263,524.0784356,493,174,6,39,129,3,10
030103,APURIMAC,ABANCAY,CIRCA,0.310493853,0.44881031,75.76920584,0.561983471,4.49,302.2594593,817,406,38,35,374,10,10
030104,APURIMAC,ABANCAY,CURAHUASI,0.381498914,0.31117322,70.37500449,0.577658761,5.7106,488.7516336,5008,1010,50,319,558,78,148
030105,APURIMAC,ABANCAY,HUANIPACA,0.28186067,0.44652933,70.08908952,0.397058824,4.1685,320.41724,1085,348,29,67,253,35,32
030106,APURIMAC,ABANCAY,LAMBRAMA,0.349716564,0.32346012,70.81489067,0.639534884,3.9421,479.5312628,1232,462,15,86,369,17,25
030107,APURIMAC,ABANCAY,PICHIRHUA,0.268128101,0.42565085,69.68401441,0.544378698,4.3869,237.6034238,1037,291,21,47,207,31,33
030108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,0.303361976,0.41283525,73.54840171,0.518987342,4.7451,294.2342844,843,207,17,36,129,18,46
030109,APURIMAC,ABANCAY,TAMBURCO,0.536647669,0.19734357,75.29747768,0.752285192,9.6905,737.8948539,3295,509,63,327,112,24,51
030201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,0.506003596,0.25891636,79.05704983,0.711508951,8.2697,657.5705323,12210,1950,421,937,320,217,347
030202,APURIMAC,ANDAHUAYLAS,ANDARAPA,0.201185347,0.51744097,87.38407129,0.643923241,3.5006,104.5199631,1772,219,0,85,12,25,129
030203,APURIMAC,ANDAHUAYLAS,CHIARA,0.27526927,0.44922881,73.35604399,0.595238095,4.2954,232.2510525,429,53,13,22,9,4,12
030204,APURIMAC,ANDAHUAYLAS,HUANCARAMA,0.331967365,0.38089667,72.03331186,0.541567696,4.5794,388.3385766,1623,422,9,65,278,18,90
030205,APURIMAC,ANDAHUAYLAS,HUANCARAY,0.360768436,0.57965048,80.90616276,0.552050473,3.9659,463.0846642,1274,254,26,93,96,19,68
030206,APURIMAC,ANDAHUAYLAS,HUAYANA,0.30368402,0.37950094,87.27212966,0.551724138,4.7425,231.727566,262,41,11,16,10,2,6
030207,APURIMAC,ANDAHUAYLAS,KISHUARA,0.280263721,0.50197483,85.58804133,0.593457944,3.6423,228.664908,1813,310,13,60,113,68,102
030208,APURIMAC,ANDAHUAYLAS,PACOBAMBA,0.276624857,0.3617471,80.93930209,0.64,4.1729,206.1351438,1165,158,7,29,79,16,44
030209,APURIMAC,ANDAHUAYLAS,PACUCHA,0.258851301,0.43413808,84.94030903,0.662125341,3.8561,173.2140529,2360,357,5,45,102,46,189
030210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,0.263691647,0.58244383,77.91823973,0.360902256,4.7963,220.6986008,727,272,128,62,117,13,46
030211,APURIMAC,ANDAHUAYLAS,POMACOCHA,0.394780044,0.43328688,86.73326921,0.774193548,5.0763,383.7723414,303,84,43,17,45,5,9
030212,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,0.272200555,0.53040106,78.0478269,0.553191489,4.0662,224.2452131,1043,276,17,151,87,23,45
030213,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,0.484463509,0.33594622,85.62728685,0.673096976,6.7251,609.0914483,5660,867,90,325,149,90,294
030214,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,0.258772617,0.57228157,72.69404913,0.611111111,3.2237,252.0869777,503,170,53,79,40,4,39
030215,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,0.364545359,0.52899856,81.06291186,0.685670262,4.0497,422.7675437,2471,327,26,116,73,28,117
030216,APURIMAC,ANDAHUAYLAS,TALAVERA,0.461328675,0.30120466,79.19611277,0.678354686,6.9894,573.1316911,5361,933,108,321,285,104,244
030217,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,0.14080753,0.55533441,81.38194746,0.597484277,3.8702,59.81307122,661,340,133,59,226,16,37
030218,APURIMAC,ANDAHUAYLAS,TURPO,0.361219899,0.48327018,83.53525987,0.618556701,3.9211,426.7774792,1195,189,13,84,49,14,55
030219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,0.253283464,0.51887377,81.92649883,0.542635659,4.0008,180.5706866,588,55,2,19,22,4,10
030220,APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,0.34066396,0.44577723,80.93709486,0.607142857,4.1382,365.6014383,1127,191,11,73,52,8,64
030301,APURIMAC,ANTABAMBA,ANTABAMBA,0.292636154,0.282,45.61736085,0.36,6.6868,545.7397749,1050,444,124,105,340,11,32
030302,APURIMAC,ANTABAMBA,EL ORO,0.238276962,0.320526,38.41294563,0.772727273,7.756,297.0256947,281,129,37,14,117,2,1
030303,APURIMAC,ANTABAMBA,HUAQUIRCA,0.418759165,0.25489168,56.17502426,0.446153846,7.4624,860.9541288,498,243,74,46,200,5,20
030304,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,0.279139175,0.320526,46.25109856,0.489361702,5.8377,440.7993243,685,332,94,72,262,4,12
030305,APURIMAC,ANTABAMBA,OROPESA,0.265405707,0.36240723,51.75492519,0.602941176,4.7259,328.2055348,752,333,208,73,178,17,56
