ubigeo,department,province,district,nib_hogar,idh,monetary_poverty
190301,PASCO,OXAPAMPA,OXAPAMPA,0.214689266,0.471452819,0.2128484
190302,PASCO,OXAPAMPA,CHONTABAMBA,0.234385965,0.461089375,0.2128484
190303,PASCO,OXAPAMPA,HUANCABAMBA,0.384932921,0.30260147,0.33412669
190304,PASCO,OXAPAMPA,PALCAZU,0.514201763,0.323830314,0.37575331
190305,PASCO,OXAPAMPA,POZUZO,0.56362217,0.33505188,0.36496679
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,0.691278162,0.337579436,0.47839148
190307,PASCO,OXAPAMPA,VILLA RICA,0.362313061,0.462367866,0.30010674
190308,PASCO,OXAPAMPA,CONSTITUCION,0.65414916,0.363834359,0.36646578
200101,PIURA,PIURA,PIURA,0.176449574,0.613133251,0.09786115
200104,PIURA,PIURA,CASTILLA,0.262297504,0.580646417,0.1625051
200105,PIURA,PIURA,CATACAOS,0.552986612,0.486882275,0.3186693
200107,PIURA,PIURA,CURA MORI,0.837386018,0.381984052,0.3186693
200108,PIURA,PIURA,EL TALLAN,0.889191027,0.356483691,0.40703036
200109,PIURA,PIURA,LA ARENA,0.706712062,0.415501076,0.38073701
200110,PIURA,PIURA,LA UNION,0.648473804,0.447005185,0.3186693
200111,PIURA,PIURA,LAS LOMAS,0.322402213,0.454737801,0.41466899
200114,PIURA,PIURA,TAMBO GRANDE,0.46132213,0.466101388,0.380737
200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,0.338828257,0.565047245,0.1625051
200201,PIURA,AYABACA,AYABACA,0.399785126,0.281991418,0.53034565
200202,PIURA,AYABACA,FRIAS,0.402820711,0.182958952,0.61366857
200203,PIURA,AYABACA,JILILI,0.216138329,0.252907845,0.51473648
200204,PIURA,AYABACA,LAGUNAS,0.793026706,0.117567873,0.68026538
200205,PIURA,AYABACA,MONTERO,0.386568849,0.309626847,0.46939594
200206,PIURA,AYABACA,PACAIPAMPA,0.686171214,0.196709118,0.67168269
200207,PIURA,AYABACA,PAIMAS,0.364313725,0.29520303,0.44010636
200208,PIURA,AYABACA,SAPILLICA,0.748667174,0.187581657,0.61994535
200209,PIURA,AYABACA,SICCHEZ,0.09765625,0.327168452,0.46242576
200210,PIURA,AYABACA,SUYO,0.458545918,0.370133687,0.3553943
200301,PIURA,HUANCABAMBA,HUANCABAMBA,0.418437963,0.329902477,0.43520384
200302,PIURA,HUANCABAMBA,CANCHAQUE,0.286152498,0.359738438,0.35084649
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,0.46706399,0.205338748,0.52742032
200304,PIURA,HUANCABAMBA,HUARMACA,0.436982521,0.223420022,0.54201566
200305,PIURA,HUANCABAMBA,LALAQUIZ,0.293008641,0.189822498,0.52120564
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,0.218480814,0.289727358,0.43042567
200307,PIURA,HUANCABAMBA,SONDOR,0.533568905,0.211129169,0.52913253
200308,PIURA,HUANCABAMBA,SONDORILLO,0.445428774,0.206736149,0.55041514
200401,PIURA,MORROPON,CHULUCANAS,0.314571853,0.445073354,0.3057779
200402,PIURA,MORROPON,BUENOS AIRES,0.187655197,0.451945743,0.3057779
200403,PIURA,MORROPON,CHALACO,0.247200689,0.303993482,0.49981035
200404,PIURA,MORROPON,LA MATANZA,0.376217837,0.388357482,0.38734262
200405,PIURA,MORROPON,MORROPON,0.196573688,0.469425093,0.3057779
200406,PIURA,MORROPON,SALITRAL,0.234067207,0.351577935,0.40126752
200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,0.194015444,0.305971361,0.44659828
200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,0.093836247,0.367540487,0.43827241
200409,PIURA,MORROPON,SANTO DOMINGO,0.197874494,0.352697893,0.40739075
200410,PIURA,MORROPON,YAMANGO,0.342213115,0.26049031,0.5482643
200501,PIURA,PAITA,PAITA,0.339545046,0.499094154,0.20560555
200502,PIURA,PAITA,AMOTAPE,0.527777778,0.4845791,0.2305715
200503,PIURA,PAITA,ARENAL,0.456338028,0.498743188,0.14853286
200504,PIURA,PAITA,COLAN,0.511973784,0.446951102,0.2924272
200505,PIURA,PAITA,LA HUACA,0.362529002,0.528667395,0.2305715
200506,PIURA,PAITA,TAMARINDO,0.500669344,0.460070404,0.2924272
200507,PIURA,PAITA,VICHAYAL,0.560990338,0.357608421,0.2924272
200601,PIURA,SULLANA,SULLANA,0.249513817,0.53824399,0.1942544
200602,PIURA,SULLANA,BELLAVISTA,0.311425792,0.515458084,0.1942544
200603,PIURA,SULLANA,IGNACIO ESCUDERO,0.28706084,0.47438652,0.2805964
200604,PIURA,SULLANA,LANCONES,0.844059406,0.363886819,0.37222415
200605,PIURA,SULLANA,MARCAVELICA,0.436686955,0.489105242,0.2490606
200606,PIURA,SULLANA,MIGUEL CHECA,0.563368765,0.494349775,0.2805964
200607,PIURA,SULLANA,QUERECOTILLO,0.329701686,0.497235722,0.2490606
200608,PIURA,SULLANA,SALITRAL,0.358277806,0.531015419,0.1942544
200701,PIURA,TALARA,PARINAS,0.331290738,0.549307031,0.1554041
200702,PIURA,TALARA,EL ALTO,0.266610597,0.550860121,0.1554041
200703,PIURA,TALARA,LA BREA,0.25087822,0.550056434,0.1554041
200704,PIURA,TALARA,LOBITOS,0.36461126,0.589006738,0.08565665
200705,PIURA,TALARA,LOS ORGANOS,0.215943491,0.516832092,0.1554041
200706,PIURA,TALARA,MANCORA,0.263261851,0.512245507,0.17467
200801,PIURA,SECHURA,SECHURA,0.443307906,0.432519924,0.258038
200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,0.341425215,0.460966167,0.20591766
200803,PIURA,SECHURA,BERNAL,0.545214172,0.402156639,0.3341422
200804,PIURA,SECHURA,CRISTO NOS VALGA,0.63071298,0.390602752,0.34470296
200805,PIURA,SECHURA,VICE,0.418531192,0.370200978,0.3341422
200806,PIURA,SECHURA,RINCONADA LLICUAR,0.41025641,0.452976477,0.258038
210101,PUNO,PUNO,PUNO,0.122995565,0.569806734,0.12829234
210102,PUNO,PUNO,ACORA,0.310243902,0.330154972,0.46856716
210103,PUNO,PUNO,AMANTANI,0.228400342,0.314104607,0.5936641
210104,PUNO,PUNO,ATUNCOLLA,0.387681159,0.27422473,0.52275156
210105,PUNO,PUNO,CAPACHICA,0.316784113,0.243859932,0.46146733
210106,PUNO,PUNO,CHUCUITO,0.26629681,0.322144023,0.40824878
210107,PUNO,PUNO,COATA,0.207128713,0.204163915,0.6115427
210108,PUNO,PUNO,HUATA,0.194354839,0.279478197,0.4080439
210109,PUNO,PUNO,MANAZO,0.303431373,0.383503399,0.47429555
210110,PUNO,PUNO,PAUCARCOLLA,0.328519856,0.315189332,0.59302346
210111,PUNO,PUNO,PICHACANI,0.486904762,0.329790561,0.45110145
210112,PUNO,PUNO,PLATERIA,0.319215198,0.259315351,0.49100581
210113,PUNO,PUNO,SAN ANTONIO,0.799200799,0.328711518,0.46663025
210114,PUNO,PUNO,TIQUILLACA,0.385558583,0.329274607,0.46575372
210115,PUNO,PUNO,VILQUE,0.472099203,0.326345373,0.57469274
210201,PUNO,AZANGARO,AZANGARO,0.183836317,0.394646954,0.42957575
210202,PUNO,AZANGARO,ACHAYA,0.535523979,0.166684506,0.4430589
210203,PUNO,AZANGARO,ARAPA,0.186623949,0.285966624,0.3981321
210204,PUNO,AZANGARO,ASILLO,0.287631831,0.240458164,0.42454188
210205,PUNO,AZANGARO,CAMINACA,0.20625,0.259265169,0.3981321
210206,PUNO,AZANGARO,CHUPA,0.180433955,0.295540091,0.4430589
210207,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,0.143465046,0.357018428,0.36426182
210208,PUNO,AZANGARO,MUNANI,0.364918466,0.262391954,0.4430589
210209,PUNO,AZANGARO,POTONI,0.384164223,0.284544168,0.60250277
210210,PUNO,AZANGARO,SAMAN,0.13472263,0.19378203,0.34868154
210211,PUNO,AZANGARO,SAN ANTON,0.282320872,0.269394241,0.33639159
210212,PUNO,AZANGARO,SAN JOSE,0.233634912,0.233556752,0.4501491
210213,PUNO,AZANGARO,SAN JUAN DE SALINAS,0.175521822,0.293983464,0.3981321
210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,0.194928685,0.216217173,0.3613236
210215,PUNO,AZANGARO,TIRAPATA,0.23340249,0.214068723,0.3613236
210301,PUNO,CARABAYA,MACUSANI,0.255152622,0.360073707,0.52257186
210302,PUNO,CARABAYA,AJOYANI,0.429073857,0.379259891,0.50977107
210303,PUNO,CARABAYA,AYAPATA,0.630136986,0.375251102,0.43773203
210304,PUNO,CARABAYA,COASA,0.526215805,0.254320389,0.65642954
210305,PUNO,CARABAYA,CORANI,0.539985326,0.247720733,0.67815792
210306,PUNO,CARABAYA,CRUCERO,0.260129384,0.387380894,0.44348432
210307,PUNO,CARABAYA,ITUATA,0.705597417,0.335200235,0.48041521
210308,PUNO,CARABAYA,OLLACHEA,0.667650531,0.340566284,0.44553477
210309,PUNO,CARABAYA,SAN GABAN,0.884864865,0.407681239,0.37092151
210310,PUNO,CARABAYA,USICAYOS,0.700727134,0.221728035,0.4814547
210401,PUNO,CHUCUITO,JULI,0.221259458,0.38695437,0.39666341
210402,PUNO,CHUCUITO,DESAGUADERO,0.410428932,0.393569753,0.50694041
210403,PUNO,CHUCUITO,HUACULLANI,0.321787709,0.296418503,0.52319026
210404,PUNO,CHUCUITO,KELLUYO,0.35,0.346159446,0.43306796
210405,PUNO,CHUCUITO,PISACOMA,0.491567994,0.275686904,0.47907451
210406,PUNO,CHUCUITO,POMATA,0.304615385,0.311724069,0.48431941
210407,PUNO,CHUCUITO,ZEPITA,0.429124067,0.239665022,0.57952966
210501,PUNO,EL COLLAO,ILAVE,0.25689596,0.382367002,0.40509857
210502,PUNO,EL COLLAO,CAPAZO,0.282758621,0.404925379,0.46302706
210503,PUNO,EL COLLAO,PILCUYO,0.149172386,0.269345689,0.36305582
210504,PUNO,EL COLLAO,SANTA ROSA,0.478024959,0.369170454,0.5314545
210505,PUNO,EL COLLAO,CONDURIRI,0.518427518,0.395492823,0.5314545
210601,PUNO,HUANCANE,HUANCANE,0.352816715,0.369414588,0.39198705
210602,PUNO,HUANCANE,COJATA,0.367445055,0.31387399,0.40721501
210603,PUNO,HUANCANE,HUATASANI,0.251618123,0.29224067,0.44312121
210604,PUNO,HUANCANE,INCHUPALLA,0.232827832,0.233490442,0.3855466
210605,PUNO,HUANCANE,PUSI,0.15483871,0.250638346,0.50983848
210606,PUNO,HUANCANE,ROSASPATA,0.261095101,0.265717949,0.3855466
210607,PUNO,HUANCANE,TARACO,0.127738735,0.314797733,0.50112703
210608,PUNO,HUANCANE,VILQUE CHICO,0.3891691,0.255663746,0.40011771
210701,PUNO,LAMPA,LAMPA,0.297291093,0.429947284,0.53628814
210702,PUNO,LAMPA,CABANILLA,0.199386503,0.360694089,0.45256903
210703,PUNO,LAMPA,CALAPUJA,0.340791738,0.311994028,0.53484382
210704,PUNO,LAMPA,NICASIO,0.176211454,0.331737507,0.3830581
210705,PUNO,LAMPA,OCUVIRI,0.367088608,0.569743225,0.3173768
210706,PUNO,LAMPA,PALCA,0.58968059,0.500186976,0.3830581
210707,PUNO,LAMPA,PARATIA,0.612698413,0.454639101,0.3173768
210708,PUNO,LAMPA,PUCARA,0.228235294,0.324096516,0.55467086
210709,PUNO,LAMPA,SANTA LUCIA,0.249603175,0.457799882,0.47675876
210710,PUNO,LAMPA,VILAVILA,0.596428571,0.461078165,0.50844203
210801,PUNO,MELGAR,AYAVIRI,0.140311212,0.480270428,0.32781609
210802,PUNO,MELGAR,ANTAUTA,0.291156463,0.53192717,0.40676865
210803,PUNO,MELGAR,CUPI,0.20754717,0.355430768,0.4233295
210804,PUNO,MELGAR,LLALLI,0.151356994,0.346560432,0.4233295
210805,PUNO,MELGAR,MACARI,0.259092767,0.332642625,0.55696807
210806,PUNO,MELGAR,NUNOA,0.343367516,0.369757634,0.48306792
210807,PUNO,MELGAR,ORURILLO,0.210688592,0.299235632,0.53241338
210808,PUNO,MELGAR,SANTA ROSA,0.274083546,0.370411693,0.44967778
210809,PUNO,MELGAR,UMACHIRI,0.166004766,0.398284643,0.23676939
210901,PUNO,MOHO,MOHO,0.370142003,0.278504945,0.48083311
210902,PUNO,MOHO,CONIMA,0.258526603,0.263543753,0.3987445
210903,PUNO,MOHO,HUAYRAPATA,0.271386431,0.165481138,0.64259599
210904,PUNO,MOHO,TILALI,0.253424658,0.32115875,0.3987445
211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,0.432211314,0.352569142,0.47526202
211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,0.816766467,0.528180958,0.15526519
211003,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,0.560606061,0.296747411,0.54947264
211004,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,0.320586695,0.263254089,0.53814228
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,0.826347305,0.34390136,0.51519975
211101,PUNO,SAN ROMAN,JULIACA,0.125850491,0.521786985,0.21666747
211102,PUNO,SAN ROMAN,CABANA,0.237228123,0.321136603,0.45196192
211103,PUNO,SAN ROMAN,CABANILLAS,0.224819143,0.415366602,0.35482501
211104,PUNO,SAN ROMAN,CARACOTO,0.288202692,0.376904841,0.34565637
211105,PUNO,SAN ROMAN,SAN MIGUEL,0.144666261,0.493310796,0.24372846
211201,PUNO,SANDIA,SANDIA,0.683098592,0.361048247,0.34291383
211202,PUNO,SANDIA,CUYOCUYO,0.821333333,0.374543306,0.3609379
211203,PUNO,SANDIA,LIMBANI,0.871674491,0.41207588,0.4541504
211204,PUNO,SANDIA,PATAMBUCO,0.840659341,0.244598142,0.51650617
211205,PUNO,SANDIA,PHARA,0.822628669,0.382872337,0.3163421
211206,PUNO,SANDIA,QUIACA,0.91014975,0.44828953,0.4541504
211207,PUNO,SANDIA,SAN JUAN DEL ORO,0.347644603,0.469844212,0.4541504
211208,PUNO,SANDIA,YANAHUAYA,0.45785877,0.321032678,0.3163421
211209,PUNO,SANDIA,ALTO INAMBARI,0.683012259,0.406503077,0.36502457
211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,0.518115942,0.432779498,0.3609379
211301,PUNO,YUNGUYO,YUNGUYO,0.199183766,0.397179895,0.45155802
211302,PUNO,YUNGUYO,ANAPIA,0.313014827,0.288915168,0.57021176
211303,PUNO,YUNGUYO,COPANI,0.296352584,0.216699299,0.4415723
211304,PUNO,YUNGUYO,CUTURAPI,0.186131387,0.289214904,0.4415723
211305,PUNO,YUNGUYO,OLLARAYA,0.340608466,0.203877353,0.4253624
211306,PUNO,YUNGUYO,TINICACHI,0.182370821,0.350265511,0.4253624
211307,PUNO,YUNGUYO,UNICACHI,0.832167832,0.393833994,0.42550641
220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,0.331715672,0.515820329,0.1633963
220102,SAN MARTIN,MOYOBAMBA,CALZADA,0.3203125,0.495710337,0.1633963
220103,SAN MARTIN,MOYOBAMBA,HABANA,0.324165029,0.481169286,0.15690847
220104,SAN MARTIN,MOYOBAMBA,JEPELACIO,0.542918455,0.327772783,0.35364601
220105,SAN MARTIN,MOYOBAMBA,SORITOR,0.443424566,0.424359186,0.33547863
220106,SAN MARTIN,MOYOBAMBA,YANTALO,0.41125,0.403530568,0.1633963
220201,SAN MARTIN,BELLAVISTA,BELLAVISTA,0.320289239,0.485985028,0.27486044
220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,0.768437339,0.359862624,0.39551615
220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,0.7856523,0.314690024,0.20055194
220204,SAN MARTIN,BELLAVISTA,HUALLAGA,0.727524205,0.356628012,0.27622157
220205,SAN MARTIN,BELLAVISTA,SAN PABLO,0.592276423,0.375511865,0.46423032
220206,SAN MARTIN,BELLAVISTA,SAN RAFAEL,0.425373134,0.501139759,0.37941755
220301,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,0.350013672,0.369369473,0.36483045
220302,SAN MARTIN,EL DORADO,AGUA BLANCA,0.43579235,0.461321025,0.24533047
220303,SAN MARTIN,EL DORADO,SAN MARTIN,0.666403474,0.304564612,0.38942088
220304,SAN MARTIN,EL DORADO,SANTA ROSA,0.606781678,0.317453205,0.30418051
220305,SAN MARTIN,EL DORADO,SHATOJA,0.349127182,0.314212306,0.31599978
220401,SAN MARTIN,HUALLAGA,SAPOSOA,0.435046847,0.428670487,0.2390382
220402,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,0.779674166,0.297580866,0.2390382
220403,SAN MARTIN,HUALLAGA,EL ESLABON,0.425981873,0.396690722,0.1927749
220404,SAN MARTIN,HUALLAGA,PISCOYACU,0.652613828,0.403812729,0.1876298
220405,SAN MARTIN,HUALLAGA,SACANCHE,0.506811989,0.462996267,0.1927749
220406,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,0.239382239,0.537330358,0.11743135
220501,SAN MARTIN,LAMAS,LAMAS,0.235437485,0.462274617,0.22055823
220502,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,0.653580315,0.301997038,0.2801036
220503,SAN MARTIN,LAMAS,BARRANQUITA,0.637941352,0.278639279,0.149795
220504,SAN MARTIN,LAMAS,CAYNARACHI,0.551177904,0.357879455,0.26405209
220505,SAN MARTIN,LAMAS,CUNUMBUQUI,0.498545102,0.398222993,0.149795
220506,SAN MARTIN,LAMAS,PINTO RECODO,0.672718586,0.297967169,0.36142043
220507,SAN MARTIN,LAMAS,RUMISAPA,0.401606426,0.355297424,0.21979155
220508,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,0.43908046,0.343120038,0.3085549
220509,SAN MARTIN,LAMAS,SHANAO,0.465909091,0.321957204,0.3085549
220510,SAN MARTIN,LAMAS,TABALOSOS,0.465147453,0.309650978,0.44644087
220511,SAN MARTIN,LAMAS,ZAPATERO,0.525604552,0.298100411,0.2801036
220601,SAN MARTIN,MARISCAL CACERES,JUANJUI,0.305032564,0.487078098,0.19775113
220602,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,0.683989186,0.284638976,0.23663727
220603,SAN MARTIN,MARISCAL CACERES,HUICUNGO,0.557443004,0.325151925,0.328984
220604,SAN MARTIN,MARISCAL CACERES,PACHIZA,0.7150095,0.313910954,0.328984
220605,SAN MARTIN,MARISCAL CACERES,PAJARILLO,0.684745763,0.369975599,0.28645143
220701,SAN MARTIN,PICOTA,PICOTA,0.333590734,0.523384168,0.2470802
220702,SAN MARTIN,PICOTA,BUENOS AIRES,0.616028708,0.414012914,0.29361226
220703,SAN MARTIN,PICOTA,CASPISAPA,0.265377856,0.482070094,0.1807443
220704,SAN MARTIN,PICOTA,PILLUANA,0.700361011,0.353143504,0.23910286
220705,SAN MARTIN,PICOTA,PUCACACA,0.499429875,0.514542082,0.16425664
220706,SAN MARTIN,PICOTA,SAN CRISTOBAL,0.406432749,0.476761802,0.1807443
220707,SAN MARTIN,PICOTA,SAN HILARION,0.39255814,0.517245828,0.2470802
220708,SAN MARTIN,PICOTA,SHAMBOYACU,0.823201856,0.272093561,0.49681894
220709,SAN MARTIN,PICOTA,TINGO DE PONASA,0.586206897,0.454370397,0.42391529
220710,SAN MARTIN,PICOTA,TRES UNIDOS,0.500891266,0.292721642,0.38180087
220801,SAN MARTIN,RIOJA,RIOJA,0.273005726,0.569455169,0.17096746
220802,SAN MARTIN,RIOJA,AWAJUN,0.607954545,0.335022003,0.31355645
220803,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,0.443690966,0.396051449,0.43566699
220804,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,0.397311305,0.470529164,0.2841423
220805,SAN MARTIN,RIOJA,PARDO MIGUEL,0.605334445,0.385135047,0.36606849
220806,SAN MARTIN,RIOJA,POSIC,0.398550725,0.424006421,0.3087782
220807,SAN MARTIN,RIOJA,SAN FERNANDO,0.451308901,0.459662482,0.15617834
220808,SAN MARTIN,RIOJA,YORONGOS,0.476383266,0.449064,0.3087782
220809,SAN MARTIN,RIOJA,YURACYACU,0.291555556,0.481159574,0.2841423
220901,SAN MARTIN,SAN MARTIN,TARAPOTO,0.105143546,0.622948331,0.069122
220902,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,0.635245902,0.438261517,0.2013965
220903,SAN MARTIN,SAN MARTIN,CACATACHI,0.149899396,0.496232296,0.2205547
220904,SAN MARTIN,SAN MARTIN,CHAZUTA,0.56529517,0.291557722,0.55390811
220905,SAN MARTIN,SAN MARTIN,CHIPURANA,0.759849906,0.336276391,0.3680279
220906,SAN MARTIN,SAN MARTIN,EL PORVENIR,0.6328125,0.423919612,0.3680279
220907,SAN MARTIN,SAN MARTIN,HUIMBAYOC,0.726392252,0.293791402,0.47299215
220908,SAN MARTIN,SAN MARTIN,JUAN GUERRA,0.166058394,0.547836236,0.2205547
220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,0.183673469,0.55489492,0.15491806
220910,SAN MARTIN,SAN MARTIN,MORALES,0.13609407,0.608733731,0.06439383
220911,SAN MARTIN,SAN MARTIN,PAPAPLAYA,0.65045045,0.330780486,0.3680279
220912,SAN MARTIN,SAN MARTIN,SAN ANTONIO,0.200400802,0.514205546,0.2013965
220913,SAN MARTIN,SAN MARTIN,SAUCE,0.49859944,0.412737538,0.36312002
220914,SAN MARTIN,SAN MARTIN,SHAPAJA,0.356140351,0.427894489,0.16601613
221001,SAN MARTIN,TOCACHE,TOCACHE,0.323817404,0.484321369,0.15923006
221002,SAN MARTIN,TOCACHE,NUEVO PROGRESO,0.547589994,0.42143381,0.2637225
221003,SAN MARTIN,TOCACHE,POLVORA,0.627148369,0.422853231,0.2637225
221004,SAN MARTIN,TOCACHE,SHUNTE,0.705382436,0.306607509,0.33026907
221005,SAN MARTIN,TOCACHE,UCHIZA,0.411297941,0.498245614,0.1965114
230101,TACNA,TACNA,TACNA,0.06048791,0.663028005,0.07691274
230102,TACNA,TACNA,ALTO DE LA ALIANZA,0.163749424,0.596387297,0.15074157
230103,TACNA,TACNA,CALANA,0.148698885,0.598565501,0.07304348
230104,TACNA,TACNA,CIUDAD NUEVA,0.133019544,0.554946539,0.20479559
230105,TACNA,TACNA,INCLAN,0.532560214,0.570544981,0.1501173
230106,TACNA,TACNA,PACHIA,0.358024691,0.551242582,0.1501173
230107,TACNA,TACNA,PALCA,0.44212963,0.563052898,0.34195333
230108,TACNA,TACNA,POCOLLAY,0.156301596,0.628496183,0.13404542
230109,TACNA,TACNA,SAMA,0.556026651,0.534922771,0.10643201
230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,0.128745268,0.593813583,0.18736677
230111,TACNA,TACNA,LA YARADA LOS PALOS,0.600856531,0.539313856,0.1501173
230201,TACNA,CANDARAVE,CANDARAVE,0.337078652,0.400728561,0.30362608
230202,TACNA,CANDARAVE,CAIRANI,0.151741294,0.32886517,0.25029749
230203,TACNA,CANDARAVE,CAMILACA,0.586206897,0.36375625,0.2362097
230204,TACNA,CANDARAVE,CURIBAYA,0.245762712,0.598907583,0.16581602
230205,TACNA,CANDARAVE,HUANUARA,0.29707113,0.445230698,0.2362097
230206,TACNA,CANDARAVE,QUILAHUANI,0.37630662,0.368933012,0.31511674
230301,TACNA,JORGE BASADRE,LOCUMBA,0.592970522,0.54625068,0.13058077
230302,TACNA,JORGE BASADRE,ILABAYA,0.182230869,0.694190115,0.05539457
230303,TACNA,JORGE BASADRE,ITE,0.497311828,0.655320992,0.06952335
230401,TACNA,TARATA,TARATA,0.166089965,0.55134427,0.36587575
230402,TACNA,TARATA,HEROES ALBARRACIN,0.505434783,0.317029669,0.27586057
230403,TACNA,TARATA,ESTIQUE,0.289256198,0.427473427,0.2337961
230404,TACNA,TARATA,ESTIQUE PAMPA,0.185185185,0.629002055,0.2337961
230405,TACNA,TARATA,SITAJARA,0.28042328,0.45778868,0.2639149
230406,TACNA,TARATA,SUSAPAYA,0.349809886,0.392651558,0.27508999
230407,TACNA,TARATA,TARUCACHI,0.536585366,0.43943959,0.2639149
230408,TACNA,TARATA,TICACO,0.446254072,0.392133799,0.28908204
240101,TUMBES,TUMBES,TUMBES,0.257627607,0.591613317,0.08706752
240102,TUMBES,TUMBES,CORRALES,0.321755027,0.573575491,0.1475996
240103,TUMBES,TUMBES,LA CRUZ,0.325373134,0.572095028,0.1123351
240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,0.402650357,0.548875024,0.10641895
240105,TUMBES,TUMBES,SAN JACINTO,0.445849802,0.550154311,0.1123351
240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,0.404761905,0.560384878,0.1475996
240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,0.268077601,0.547711852,0.0967336
240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,0.515312916,0.430838231,0.19835147
240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,0.369578497,0.499613515,0.09505453
240301,TUMBES,ZARUMILLA,ZARUMILLA,0.339796413,0.527809794,0.09250234
240302,TUMBES,ZARUMILLA,AGUAS VERDES,0.347040127,0.490019983,0.09250234
240303,TUMBES,ZARUMILLA,MATAPALO,0.406593407,0.372998053,0.09073259
240304,TUMBES,ZARUMILLA,PAPAYAL,0.313058036,0.490759424,0.11016593
250101,UCAYALI,CORONEL PORTILLO,CALLERIA,0.353046547,0.538126498,0.06229848
250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,0.558350329,0.444782458,0.1164564
250103,UCAYALI,CORONEL PORTILLO,IPARIA,0.897172237,0.266280178,0.33710485
250104,UCAYALI,CORONEL PORTILLO,MASISEA,0.897221165,0.2694078,0.3276884
250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,0.419274288,0.532740161,0.07864359
250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,0.463377024,0.359852628,0.1164564
250107,UCAYALI,CORONEL PORTILLO,MANANTAY,0.469521081,0.477940393,0.10445377
250201,UCAYALI,ATALAYA,RAYMONDI,0.615422824,0.317291506,0.3182103
250202,UCAYALI,ATALAYA,SEPAHUA,0.553944316,0.319292112,0.3182103
250203,UCAYALI,ATALAYA,TAHUANIA,0.768554688,0.297584997,0.29567845
250204,UCAYALI,ATALAYA,YURUA,0.777096115,0.210378244,0.52637208
250301,UCAYALI,PADRE ABAD,PADRE ABAD,0.425601202,0.449733596,0.09408905
250302,UCAYALI,PADRE ABAD,IRAZOLA,0.557159579,0.378182557,0.1289956
250303,UCAYALI,PADRE ABAD,CURIMANA,0.533970276,0.378118633,0.09014545
250304,UCAYALI,PADRE ABAD,NESHUYA,0.575584416,0.437378695,0.11946857
250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,0.512741313,0.423282468,0.1289956
250401,UCAYALI,PURUS,PURUS,0.623546512,0.335454561,0.31928338
